99 4851
28 65 27
28 66 7
28 67 42
28 68 49
28 69 51
28 70 38
28 71 43
28 72 41
28 73 8
28 74 12
28 75 44
28 76 29
28 77 48
28 78 33
28 79 52
28 80 10
28 81 19
28 82 10
28 83 24
28 84 49
28 85 43
28 86 50
28 87 48
28 88 28
28 89 30
28 90 12
28 91 9
28 92 50
28 93 17
28 94 36
28 95 12
28 96 8
28 97 56
28 98 38
28 99 13
29 30 32
29 31 9
29 32 21
29 33 45
29 34 24
29 35 48
29 36 27
29 37 37
29 38 36
29 39 33
29 40 24
29 41 34
29 42 18
29 43 31
29 44 47
29 45 27
29 46 10
29 47 46
29 48 13
29 49 30
29 50 53
29 51 32
29 52 12
29 53 17
29 54 7
29 55 55
29 56 18
29 57 7
29 58 7
29 59 14
29 60 18
29 61 43
29 62 49
29 63 44
29 64 20
29 65 26
29 66 14
29 67 30
29 68 38
29 69 11
29 70 56
29 71 11
29 72 28
29 73 56
29 74 40
29 75 24
29 76 39
29 77 39
29 78 33
29 79 54
29 80 39
29 81 20
29 82 43
29 83 50
29 84 16
29 85 32
29 86 18
29 87 32
29 88 56
29 89 56
29 90 42
29 91 47
29 92 27
29 93 28
29 94 22
29 95 11
29 96 30
29 97 18
29 98 56
29 99 16
30 31 51
30 32 20
30 33 43
30 34 16
30 35 54
30 36 18
30 37 43
30 38 21
30 39 34
30 40 46
30 41 42
30 42 21
30 43 41
30 44 49
30 45 33
30 46 22
30 47 49
30 48 11
30 49 18
30 50 49
30 51 39
30 52 14
30 53 40
30 54 49
30 55 15
30 56 23
30 57 27
30 58 31
30 59 7
30 60 50
30 61 7
30 62 19
30 63 49
30 64 26
30 65 15
30 66 54
30 67 33
30 68 33
30 69 11
30 70 11
30 71 51
30 72 8
30 73 24
30 74 54
30 75 33
30 76 41
30 77 38
30 78 55
30 79 50
30 80 24
30 81 39
30 82 45
30 83 7
30 84 54
30 85 41
30 86 23
30 87 21
30 88 15
30 89 33
30 90 51
30 91 46
30 92 27
30 93 11
30 94 24
30 95 22
30 96 55
30 97 55
30 98 44
30 99 54
31 32 11
31 33 26
31 34 22
31 35 36
31 36 50
31 37 19
31 38 35
31 39 24
31 40 17
31 41 42
31 42 10
31 43 25
31 44 18
31 45 17
31 46 30
31 47 45
31 48 18
31 49 23
31 50 37
31 51 30
31 52 47
31 53 28
31 54 15
31 55 51
31 56 15
31 57 39
31 58 53
31 59 31
31 60 25
31 61 47
31 62 48
31 63 14
31 64 36
31 65 54
31 66 14
31 67 26
31 68 56
31 69 14
31 70 24
31 71 26
31 72 24
31 73 28
31 74 35
31 75 8
31 76 49
31 77 15
31 78 46
31 79 46
31 80 54
31 81 36
31 82 33
31 83 30
31 84 43
31 85 50
31 86 37
31 87 32
31 88 45
31 89 33
31 90 44
31 91 47
31 92 52
31 93 39
31 94 28
31 95 32
31 96 10
31 97 9
31 98 23
31 99 11
32 33 22
32 34 43
32 35 42
32 36 48
32 37 38
32 38 24
32 39 48
32 40 24
32 41 26
32 42 35
32 43 42
32 44 7
32 45 11
32 46 8
32 47 50
32 48 16
32 49 8
32 50 15
32 51 41
32 52 53
32 53 56
32 54 29
32 55 9
32 56 47
32 57 12
32 58 11
32 59 17
32 60 36
32 61 56
32 62 53
32 63 51
32 64 10
32 65 7
32 66 26
32 67 9
32 68 50
32 69 13
32 70 10
32 71 50
32 72 19
32 73 42
32 74 54
32 75 20
32 76 51
32 77 42
32 78 40
32 79 53
32 80 10
32 81 20
32 82 25
32 83 29
32 84 25
32 85 48
32 86 47
32 87 11
32 88 50
32 89 41
32 90 29
32 91 51
32 92 9
32 93 14
32 94 50
32 95 38
32 96 30
32 97 30
32 98 11
32 99 49
33 34 19
33 35 32
33 36 14
33 37 33
33 38 50
33 39 43
33 40 37
33 41 14
33 42 41
33 43 19
33 44 18
33 45 27
33 46 7
33 47 55
33 48 46
33 49 28
33 50 46
33 51 53
33 52 9
33 53 50
33 54 14
33 55 37
33 56 51
33 57 51
33 58 45
33 59 32
33 60 9
33 61 40
33 62 35
33 63 37
33 64 32
33 65 22
33 66 32
33 67 22
33 68 48
33 69 55
33 70 12
33 71 48
33 72 42
33 73 33
33 74 16
33 75 53
33 76 29
33 77 52
33 78 41
33 79 49
33 80 44
33 81 50
33 82 54
33 83 10
33 84 49
33 85 28
33 86 22
33 87 30
33 88 7
33 89 27
33 90 42
33 91 54
33 92 24
33 93 21
33 94 14
33 95 23
33 96 56
33 97 41
33 98 56
33 99 54
34 35 54
34 36 47
34 37 25
34 38 25
34 39 16
34 40 53
34 41 19
34 42 53
34 43 39
34 44 20
34 45 53
34 46 17
34 47 17
34 48 11
34 49 13
34 50 56
34 51 17
34 52 52
34 53 31
34 54 38
34 55 24
34 56 7
34 57 7
34 58 35
34 59 37
34 60 31
34 61 29
34 62 56
34 63 42
34 64 39
34 65 52
34 66 28
34 67 8
34 68 41
34 69 47
34 70 51
34 71 51
34 72 21
34 73 52
34 74 22
34 75 49
34 76 23
34 77 12
34 78 51
34 79 46
34 80 27
34 81 42
34 82 22
34 83 47
34 84 48
34 85 22
34 86 13
34 87 43
34 88 54
34 89 55
34 90 10
34 91 38
34 92 19
34 93 19
34 94 53
34 95 24
34 96 38
34 97 50
34 98 23
34 99 49
35 36 7
35 37 17
35 38 31
35 39 22
35 40 55
35 41 8
35 42 24
35 43 9
35 44 55
35 45 8
35 46 55
35 47 23
35 48 53
35 49 54
35 50 32
35 51 54
35 52 11
35 53 14
35 54 16
35 55 40
35 56 38
35 57 56
35 58 22
35 59 19
35 60 8
35 61 26
35 62 55
35 63 29
35 64 10
35 65 7
35 66 44
35 67 19
35 68 48
35 69 55
35 70 48
35 71 19
35 72 55
35 73 37
35 74 33
35 75 31
35 76 47
35 77 19
35 78 14
35 79 47
35 80 32
35 81 48
35 82 24
35 83 52
35 84 41
35 85 54
35 86 36
35 87 38
35 88 46
35 89 20
35 90 11
35 91 34
35 92 39
35 93 17
35 94 20
35 95 17
35 96 13
35 97 51
35 98 43
35 99 21
36 37 44
36 38 46
36 39 48
36 40 17
36 41 46
36 42 29
36 43 56
36 44 48
36 45 17
36 46 54
36 47 19
36 48 9
36 49 24
36 50 35
36 51 48
36 52 38
36 53 22
36 54 45
36 55 8
36 56 43
36 57 36
36 58 36
36 59 13
36 60 39
36 61 8
36 62 19
36 63 11
36 64 48
36 65 44
36 66 8
36 67 15
36 68 46
36 69 19
36 70 45
36 71 21
36 72 19
36 73 52
36 74 48
36 75 22
36 76 52
36 77 21
36 78 21
36 79 42
36 80 51
36 81 25
36 82 31
36 83 26
36 84 7
36 85 43
36 86 28
36 87 26
36 88 25
36 89 52
36 90 44
36 91 7
36 92 21
36 93 9
36 94 47
36 95 41
36 96 32
36 97 52
36 98 51
36 99 34
37 38 44
37 39 56
37 40 48
37 41 35
37 42 30
37 43 37
37 44 48
37 45 26
37 46 8
37 47 31
37 48 43
37 49 36
37 50 51
37 51 39
37 52 42
37 53 16
37 54 21
37 55 30
37 56 40
37 57 14
37 58 22
37 59 23
37 60 47
37 61 34
37 62 30
37 63 45
37 64 8
37 65 14
37 66 25
37 67 39
37 68 19
37 69 35
37 70 53
37 71 24
37 72 29
37 73 18
37 74 37
37 75 32
37 76 44
37 77 56
37 78 43
37 79 42
37 80 45
37 81 42
37 82 12
37 83 15
37 84 49
37 85 52
37 86 40
37 87 24
37 88 35
37 89 9
37 90 55
37 91 35
37 92 34
37 93 28
37 94 21
37 95 19
37 96 16
37 97 33
37 98 52
37 99 43
38 39 19
38 40 33
38 41 24
38 42 11
38 43 30
38 44 46
38 45 26
38 46 39
38 47 19
38 48 28
38 49 29
38 50 18
38 51 44
38 52 36
38 53 10
38 54 31
38 55 24
38 56 40
38 57 55
38 58 11
38 59 14
38 60 40
38 61 56
38 62 56
38 63 20
38 64 20
38 65 43
38 66 22
38 67 56
38 68 7
38 69 49
38 70 24
38 71 52
38 72 50
38 73 38
38 74 7
38 75 53
38 76 22
38 77 30
38 78 28
38 79 36
38 80 38
38 81 11
38 82 7
38 83 31
38 84 17
38 85 48
38 86 43
38 87 44
38 88 40
38 89 9
38 90 21
38 91 16
38 92 50
38 93 10
38 94 44
38 95 28
38 96 53
38 97 44
38 98 30
38 99 8
39 40 12
39 41 23
39 42 24
39 43 42
39 44 8
39 45 31
39 46 39
39 47 41
39 48 41
39 49 33
39 50 26
39 51 45
39 52 22
39 53 14
39 54 47
39 55 39
39 56 15
39 57 32
39 58 50
39 59 48
39 60 51
39 61 42
39 62 11
39 63 18
39 64 37
39 65 52
39 66 24
39 67 21
39 68 13
39 69 42
39 70 23
39 71 25
39 72 33
39 73 27
39 74 10
39 75 53
39 76 22
39 77 16
39 78 7
39 79 12
39 80 30
39 81 50
39 82 45
39 83 37
39 84 34
39 85 41
39 86 12
39 87 7
39 88 55
39 89 47
39 90 49
39 91 25
39 92 52
39 93 43
39 94 53
39 95 43
39 96 37
39 97 10
39 98 27
39 99 34
40 41 15
40 42 31
40 43 17
40 44 17
40 45 14
40 46 47
40 47 15
40 48 42
40 49 51
40 50 23
40 51 41
40 52 37
40 53 25
40 54 31
40 55 28
40 56 11
40 57 18
40 58 15
40 59 43
40 60 48
40 61 36
40 62 11
40 63 12
40 64 12
40 65 48
40 66 50
40 67 25
40 68 16
40 69 42
40 70 52
40 71 33
40 72 47
40 73 18
40 74 11
40 75 16
40 76 15
40 77 16
40 78 32
40 79 43
40 80 53
40 81 48
40 82 16
40 83 31
40 84 32
40 85 24
40 86 55
40 87 15
40 88 38
40 89 30
40 90 42
40 91 37
40 92 50
40 93 10
40 94 42
40 95 43
40 96 50
40 97 9
40 98 17
40 99 24
41 42 8
41 43 36
41 44 56
41 45 30
41 46 9
41 47 10
41 48 41
41 49 8
41 50 46
41 51 56
41 52 53
41 53 20
41 54 7
41 55 28
41 56 39
41 57 32
41 58 37
41 59 20
41 60 53
41 61 56
41 62 51
41 63 8
41 64 23
41 65 27
41 66 40
41 67 30
41 68 8
41 69 35
41 70 21
41 71 47
41 72 46
41 73 48
41 74 43
41 75 55
41 76 50
41 77 24
41 78 12
41 79 40
41 80 33
41 81 19
41 82 22
41 83 32
41 84 7
41 85 53
41 86 47
41 87 53
41 88 20
41 89 53
41 90 45
41 91 52
41 92 17
41 93 8
41 94 51
41 95 11
41 96 44
41 97 47
41 98 19
41 99 20
42 43 55
42 44 34
42 45 12
42 46 21
42 47 41
42 48 19
42 49 20
42 50 41
42 51 12
42 52 20
42 53 24
42 54 19
42 55 47
42 56 43
42 57 34
42 58 37
42 59 41
42 60 42
42 61 56
42 62 27
42 63 35
42 64 26
42 65 27
42 66 37
42 67 42
42 68 17
42 69 19
42 70 18
42 71 39
42 72 19
42 73 30
42 74 9
42 75 34
42 76 36
42 77 53
42 78 48
42 79 18
42 80 24
42 81 11
42 82 14
42 83 38
42 84 33
42 85 32
42 86 51
42 87 8
42 88 14
42 89 42
42 90 23
42 91 55
42 92 19
42 93 29
42 94 51
42 95 26
42 96 49
42 97 11
42 98 48
42 99 36
43 44 10
43 45 55
43 46 30
43 47 7
43 48 20
43 49 40
43 50 8
43 51 39
43 52 45
43 53 50
43 54 11
43 55 10
43 56 8
43 57 34
43 58 42
43 59 17
43 60 27
43 61 53
43 62 54
43 63 25
43 64 33
43 65 51
43 66 41
43 67 28
43 68 37
43 69 30
43 70 20
43 71 34
43 72 40
43 73 45
43 74 11
43 75 12
43 76 7
43 77 50
43 78 27
43 79 49
43 80 28
43 81 54
43 82 20
43 83 49
43 84 14
43 85 46
43 86 50
43 87 49
43 88 31
43 89 56
43 90 20
43 91 25
43 92 20
43 93 23
43 94 25
43 95 53
43 96 21
43 97 23
43 98 48
43 99 54
44 45 20
44 46 32
44 47 55
44 48 31
44 49 40
44 50 40
44 51 24
44 52 22
44 53 24
44 54 7
44 55 35
44 56 12
44 57 55
44 58 55
44 59 43
44 60 11
44 61 52
44 62 42
44 63 38
44 64 50
44 65 27
44 66 8
44 67 21
44 68 34
44 69 16
44 70 36
44 71 33
44 72 31
44 73 53
44 74 23
44 75 18
44 76 27
44 77 9
44 78 15
44 79 24
44 80 40
44 81 23
44 82 10
44 83 52
44 84 43
44 85 52
44 86 15
44 87 9
44 88 27
44 89 54
44 90 46
44 91 41
44 92 33
44 93 35
44 94 15
44 95 20
44 96 26
44 97 32
44 98 42
44 99 28
45 46 52
45 47 22
45 48 47
45 49 49
45 50 31
45 51 41
45 52 12
45 53 16
45 54 41
45 55 52
45 56 17
45 57 41
45 58 50
45 59 51
45 60 12
45 61 48
45 62 12
45 63 17
45 64 21
45 65 30
45 66 54
45 67 47
45 68 8
45 69 16
45 70 9
45 71 29
45 72 46
45 73 42
45 74 21
45 75 48
45 76 34
45 77 37
45 78 33
45 79 34
45 80 48
45 81 51
45 82 41
45 83 31
45 84 53
45 85 21
45 86 36
45 87 11
45 88 31
45 89 46
45 90 27
45 91 23
45 92 9
45 93 14
45 94 50
45 95 31
45 96 12
45 97 9
45 98 23
45 99 7
46 47 25
46 48 52
46 49 29
46 50 18
46 51 43
46 52 7
46 53 31
46 54 35
46 55 19
46 56 38
46 57 13
46 58 30
46 59 54
46 60 13
46 61 29
46 62 56
46 63 55
46 64 54
46 65 56
46 66 9
46 67 12
46 68 23
46 69 29
46 70 7
46 71 56
46 72 15
46 73 42
46 74 41
46 75 37
46 76 32
46 77 13
46 78 44
46 79 42
46 80 45
46 81 19
46 82 53
46 83 37
46 84 15
46 85 32
46 86 39
46 87 53
46 88 34
46 89 46
46 90 45
46 91 41
46 92 39
46 93 48
46 94 39
46 95 48
46 96 31
46 97 23
46 98 32
46 99 33
47 48 20
47 49 19
47 50 22
47 51 46
47 52 7
47 53 26
47 54 51
47 55 14
47 56 35
47 57 12
47 58 56
47 59 42
47 60 51
47 61 34
47 62 10
47 63 49
47 64 26
47 65 52
47 66 23
47 67 35
47 68 20
47 69 50
47 70 48
47 71 25
47 72 23
47 73 28
47 74 37
47 75 51
47 76 16
47 77 42
47 78 56
47 79 15
47 80 28
47 81 16
47 82 45
47 83 32
47 84 9
47 85 19
47 86 15
47 87 20
47 88 44
47 89 32
47 90 42
47 91 50
47 92 54
47 93 44
47 94 47
47 95 22
47 96 47
47 97 46
47 98 20
47 99 37
48 49 22
48 50 26
48 51 15
48 52 42
48 53 9
48 54 23
48 55 24
48 56 28
48 57 50
48 58 51
48 59 24
48 60 44
48 61 18
48 62 36
48 63 37
48 64 23
48 65 18
48 66 21
48 67 26
48 68 21
48 69 15
48 70 11
48 71 24
48 72 47
48 73 32
48 74 54
48 75 11
48 76 46
48 77 44
48 78 22
48 79 35
48 80 41
48 81 11
48 82 22
48 83 36
48 84 40
48 85 35
48 86 45
48 87 14
48 88 12
48 89 16
48 90 37
48 91 54
48 92 36
48 93 37
48 94 44
48 95 44
48 96 53
48 97 44
48 98 13
48 99 26
49 50 44
49 51 32
49 52 7
49 53 40
49 54 25
49 55 12
49 56 36
49 57 20
49 58 29
49 59 13
49 60 54
49 61 10
49 62 47
49 63 32
49 64 22
49 65 8
49 66 56
49 67 29
49 68 44
49 69 25
49 70 15
49 71 28
49 72 37
49 73 10
49 74 33
49 75 43
49 76 36
49 77 48
49 78 45
49 79 56
49 80 29
49 81 46
49 82 53
49 83 9
49 84 8
49 85 15
49 86 11
49 87 27
49 88 55
49 89 23
49 90 21
49 91 10
49 92 28
49 93 20
49 94 51
49 95 11
49 96 38
49 97 13
49 98 49
49 99 19
50 51 47
50 52 9
50 53 20
50 54 27
50 55 17
50 56 49
50 57 42
50 58 9
50 59 24
50 60 7
50 61 46
50 62 37
50 63 15
50 64 56
50 65 22
50 66 50
50 67 18
50 68 14
50 69 41
50 70 41
50 71 31
50 72 29
50 73 30
50 74 38
50 75 49
50 76 13
50 77 54
50 78 37
50 79 18
50 80 55
50 81 23
50 82 27
50 83 52
50 84 38
50 85 34
50 86 32
50 87 11
50 88 26
50 89 53
50 90 15
50 91 22
50 92 23
50 93 13
50 94 12
50 95 33
50 96 8
50 97 29
50 98 41
50 99 8
51 52 36
51 53 14
51 54 31
51 55 31
51 56 29
51 57 39
51 58 8
51 59 38
51 60 21
51 61 31
51 62 9
51 63 24
51 64 38
51 65 51
51 66 33
51 67 32
51 68 54
51 69 21
51 70 7
51 71 53
51 72 53
51 73 42
51 74 24
51 75 24
51 76 44
51 77 41
51 78 51
51 79 44
51 80 43
51 81 13
51 82 47
51 83 44
51 84 15
51 85 28
51 86 30
51 87 33
51 88 51
51 89 54
51 90 28
51 91 44
51 92 31
51 93 49
51 94 35
51 95 50
51 96 37
51 97 49
51 98 17
51 99 51
52 53 53
52 54 38
52 55 29
52 56 23
52 57 42
52 58 45
52 59 39
52 60 54
52 61 44
52 62 49
52 63 22
52 64 8
52 65 37
52 66 50
52 67 41
52 68 30
52 69 39
52 70 10
52 71 56
52 72 22
52 73 43
52 74 36
52 75 53
52 76 18
52 77 49
52 78 14
52 79 22
52 80 55
52 81 16
52 82 41
52 83 16
52 84 18
52 85 17
52 86 29
52 87 17
52 88 20
52 89 13
52 90 34
52 91 10
52 92 38
52 93 10
52 94 48
52 95 34
52 96 21
52 97 37
52 98 10
52 99 26
53 54 14
53 55 36
53 56 43
53 57 50
53 58 28
53 59 9
53 60 40
53 61 10
53 62 12
53 63 19
53 64 7
53 65 19
53 66 17
53 67 21
53 68 24
53 69 47
53 70 55
53 71 31
53 72 15
53 73 53
53 74 22
53 75 32
53 76 28
53 77 16
53 78 50
53 79 25
53 80 55
53 81 28
53 82 40
53 83 11
53 84 20
53 85 34
53 86 28
53 87 32
53 88 16
53 89 16
53 90 28
53 91 35
53 92 43
53 93 27
53 94 22
53 95 51
53 96 33
53 97 20
53 98 23
53 99 19
54 55 53
54 56 38
54 57 36
54 58 50
54 59 24
54 60 31
54 61 25
54 62 39
54 63 47
54 64 29
54 65 49
54 66 13
54 67 29
54 68 36
54 69 37
54 70 9
54 71 44
54 72 21
54 73 38
54 74 26
54 75 46
54 76 21
54 77 50
54 78 47
54 79 30
54 80 39
54 81 33
54 82 28
54 83 53
54 84 32
54 85 35
54 86 33
54 87 56
54 88 14
54 89 51
54 90 47
54 91 23
54 92 22
54 93 7
54 94 12
54 95 24
54 96 36
54 97 21
54 98 32
54 99 36
55 56 21
55 57 19
55 58 56
55 59 23
55 60 12
55 61 40
55 62 36
55 63 35
55 64 24
55 65 40
55 66 21
55 67 44
55 68 46
55 69 53
55 70 19
55 71 20
55 72 21
55 73 40
55 74 21
55 75 34
55 76 8
55 77 21
55 78 18
55 79 53
55 80 7
55 81 42
55 82 29
55 83 10
55 84 28
55 85 54
55 86 45
55 87 13
55 88 38
55 89 11
55 90 44
55 91 38
55 92 18
55 93 14
55 94 50
55 95 14
55 96 15
55 97 54
55 98 21
55 99 50
56 57 9
56 58 32
56 59 30
56 60 44
56 61 20
56 62 8
56 63 9
56 64 31
56 65 50
56 66 48
56 67 11
56 68 15
56 69 35
56 70 40
56 71 8
56 72 35
56 73 33
56 74 52
56 75 48
56 76 43
56 77 23
56 78 14
56 79 51
56 80 29
56 81 20
56 82 20
56 83 40
56 84 34
56 85 11
56 86 20
56 87 31
56 88 39
56 89 29
56 90 10
56 91 33
56 92 42
56 93 14
56 94 46
56 95 12
56 96 49
56 97 13
56 98 21
56 99 25
57 58 48
57 59 7
57 60 43
57 61 13
57 62 19
57 63 18
57 64 35
57 65 11
57 66 29
57 67 39
57 68 15
57 69 26
57 70 23
57 71 52
57 72 53
57 73 19
57 74 56
57 75 21
57 76 26
57 77 40
57 78 24
57 79 8
57 80 19
57 81 42
57 82 36
57 83 9
57 84 36
57 85 12
57 86 9
57 87 49
57 88 23
57 89 31
57 90 16
57 91 9
57 92 39
57 93 19
57 94 20
57 95 12
57 96 35
57 97 55
57 98 48
57 99 9
58 59 18
58 60 21
58 61 40
58 62 16
58 63 21
58 64 33
58 65 29
58 66 53
58 67 46
58 68 19
58 69 13
58 70 23
58 71 14
58 72 54
58 73 11
58 74 48
58 75 49
58 76 13
58 77 30
58 78 25
58 79 36
58 80 20
58 81 54
58 82 53
58 83 52
58 84 17
58 85 54
58 86 9
58 87 54
58 88 20
58 89 20
58 90 19
58 91 56
58 92 24
58 93 7
58 94 40
58 95 34
58 96 30
58 97 30
58 98 42
58 99 19
59 60 13
59 61 47
59 62 13
59 63 20
59 64 53
59 65 55
59 66 9
59 67 51
59 68 22
59 69 45
59 70 12
59 71 30
59 72 18
59 73 10
59 74 46
59 75 21
59 76 37
59 77 12
59 78 10
59 79 7
59 80 34
59 81 53
59 82 18
59 83 13
59 84 44
59 85 42
59 86 28
59 87 46
59 88 17
59 89 24
59 90 33
59 91 13
59 92 16
59 93 47
59 94 28
59 95 31
59 96 43
59 97 31
59 98 11
59 99 9
60 61 49
60 62 7
60 63 50
60 64 51
60 65 37
60 66 19
60 67 23
60 68 28
60 69 23
60 70 44
60 71 32
60 72 44
60 73 12
60 74 32
60 75 28
60 76 55
60 77 56
60 78 18
60 79 16
60 80 35
60 81 47
60 82 32
60 83 34
60 84 18
60 85 48
60 86 24
60 87 46
60 88 32
60 89 47
60 90 8
60 91 51
60 92 55
60 93 22
60 94 30
60 95 18
60 96 47
60 97 47
60 98 41
60 99 46
61 62 31
61 63 12
61 64 19
61 65 31
61 66 27
61 67 20
61 68 13
61 69 56
61 70 44
61 71 28
61 72 20
61 73 16
61 74 52
61 75 50
61 76 35
61 77 29
61 78 16
61 79 56
61 80 11
61 81 42
61 82 47
61 83 10
61 84 16
61 85 21
61 86 53
61 87 8
61 88 12
61 89 11
61 90 46
61 91 30
61 92 7
61 93 40
61 94 44
61 95 8
61 96 49
61 97 13
61 98 52
61 99 43
62 63 27
62 64 47
62 65 14
62 66 10
62 67 51
62 68 16
62 69 36
62 70 18
62 71 53
62 72 33
62 73 25
62 74 52
62 75 50
62 76 17
62 77 12
62 78 46
62 79 20
62 80 44
62 81 49
62 82 41
62 83 36
62 84 31
62 85 46
62 86 28
62 87 44
62 88 8
62 89 35
62 90 19
62 91 26
62 92 27
62 93 31
62 94 25
62 95 29
62 96 31
62 97 41
62 98 38
62 99 26
63 64 54
63 65 23
63 66 52
63 67 31
63 68 21
63 69 13
63 70 40
63 71 20
63 72 34
63 73 47
63 74 35
63 75 12
63 76 49
63 77 39
63 78 12
63 79 44
63 80 13
63 81 40
63 82 31
63 83 32
63 84 48
63 85 54
63 86 53
63 87 53
63 88 34
63 89 24
63 90 22
63 91 16
63 92 25
63 93 23
63 94 52
63 95 14
63 96 25
63 97 16
63 98 54
63 99 20
64 65 46
64 66 44
64 67 17
64 68 29
64 69 50
64 70 38
64 71 34
64 72 29
64 73 14
64 74 34
64 75 29
64 76 19
64 77 49
64 78 38
64 79 51
64 80 26
64 81 35
64 82 33
64 83 25
64 84 21
64 85 21
64 86 43
64 87 17
64 88 23
64 89 31
64 90 18
64 91 30
64 92 46
64 93 22
64 94 31
64 95 14
64 96 45
64 97 38
64 98 18
64 99 14
65 66 24
65 67 51
65 68 33
65 69 29
65 70 7
65 71 12
65 72 9
65 73 54
65 74 34
65 75 46
65 76 48
65 77 40
65 78 40
65 79 22
65 80 19
65 81 52
65 82 18
65 83 55
65 84 26
65 85 40
65 86 45
65 87 10
65 88 20
65 89 52
65 90 54
65 91 46
65 92 36
65 93 37
65 94 41
65 95 43
65 96 46
65 97 19
65 98 25
65 99 51
66 67 19
66 68 16
66 69 11
66 70 8
66 71 42
66 72 16
66 73 52
66 74 19
66 75 12
66 76 13
66 77 25
66 78 25
66 79 24
66 80 36
66 81 26
66 82 46
66 83 35
66 84 26
66 85 48
66 86 33
66 87 38
66 88 35
66 89 15
66 90 27
66 91 47
66 92 55
66 93 13
66 94 45
66 95 8
66 96 16
66 97 25
66 98 43
66 99 42
67 68 21
67 69 30
67 70 30
67 71 40
67 72 37
67 73 30
67 74 30
67 75 20
67 76 27
67 77 29
67 78 36
67 79 27
67 80 51
67 81 52
67 82 36
67 83 23
67 84 51
67 85 41
67 86 17
67 87 28
67 88 46
67 89 14
67 90 27
67 91 10
67 92 30
67 93 44
67 94 29
67 95 15
67 96 33
67 97 43
67 98 46
67 99 49
68 69 11
68 70 23
68 71 18
68 72 43
68 73 35
68 74 44
68 75 20
68 76 28
68 77 21
68 78 31
68 79 46
68 80 38
68 81 39
68 82 12
68 83 42
68 84 14
68 85 21
68 86 56
68 87 24
68 88 14
68 89 26
68 90 54
68 91 47
68 92 55
68 93 15
68 94 37
68 95 21
68 96 28
68 97 44
68 98 21
68 99 26
69 70 39
69 71 53
69 72 13
69 73 7
69 74 23
69 75 17
69 76 47
69 77 23
69 78 22
69 79 7
69 80 28
69 81 52
69 82 18
69 83 13
69 84 23
69 85 43
69 86 12
69 87 15
69 88 16
69 89 10
69 90 34
69 91 33
69 92 36
69 93 22
69 94 14
69 95 14
69 96 55
69 97 41
69 98 37
69 99 16
70 71 42
70 72 10
70 73 38
70 74 55
70 75 7
70 76 56
70 77 20
70 78 14
70 79 31
70 80 52
70 81 9
70 82 17
70 83 15
70 84 15
70 85 26
70 86 38
70 87 50
70 88 29
70 89 19
70 90 49
70 91 51
70 92 45
70 93 26
70 94 15
70 95 47
70 96 9
70 97 14
70 98 32
70 99 50
71 72 25
71 73 54
71 74 14
71 75 46
71 76 33
71 77 10
71 78 23
71 79 40
71 80 10
71 81 52
71 82 20
71 83 31
71 84 14
71 85 37
71 86 34
71 87 19
71 88 10
71 89 18
71 90 50
71 91 8
71 92 19
71 93 39
71 94 23
71 95 48
71 96 23
71 97 42
71 98 19
71 99 50
72 73 48
72 74 13
72 75 33
72 76 49
72 77 18
72 78 34
72 79 10
72 80 48
72 81 31
72 82 13
72 83 19
72 84 54
72 85 34
72 86 55
72 87 19
72 88 55
72 89 28
72 90 45
72 91 27
72 92 34
72 93 17
72 94 35
72 95 21
72 96 10
72 97 26
72 98 38
72 99 25
73 74 36
73 75 36
73 76 20
73 77 12
73 78 12
73 79 21
73 80 56
73 81 29
73 82 21
73 83 26
73 84 32
73 85 44
73 86 18
73 87 15
73 88 25
73 89 56
73 90 44
73 91 42
73 92 34
73 93 49
73 94 34
73 95 24
73 96 16
73 97 7
73 98 15
73 99 18
74 75 31
74 76 9
74 77 37
74 78 42
74 79 52
74 80 30
74 81 51
74 82 35
74 83 9
74 84 37
74 85 30
74 86 8
74 87 18
74 88 37
74 89 37
74 90 15
74 91 56
74 92 41
74 93 35
74 94 54
74 95 51
74 96 37
74 97 19
74 98 10
74 99 19
75 76 16
75 77 7
75 78 28
75 79 14
75 80 30
75 81 40
75 82 18
75 83 46
75 84 25
75 85 14
75 86 19
75 87 12
75 88 49
75 89 50
75 90 53
75 91 27
75 92 30
75 93 38
75 94 11
75 95 55
75 96 43
75 97 32
75 98 49
75 99 7
76 77 15
76 78 36
76 79 18
76 80 17
76 81 48
76 82 40
76 83 23
76 84 29
76 85 29
76 86 36
76 87 10
76 88 23
76 89 10
76 90 46
76 91 36
76 92 17
76 93 19
76 94 39
76 95 24
76 96 34
76 97 12
76 98 17
76 99 47
77 78 56
77 79 55
77 80 25
77 81 50
77 82 25
77 83 21
77 84 12
77 85 19
77 86 23
77 87 16
77 88 30
77 89 52
77 90 28
77 91 31
77 92 28
77 93 30
77 94 11
77 95 17
77 96 24
77 97 16
77 98 39
77 99 15
78 79 41
78 80 18
78 81 10
78 82 55
78 83 33
78 84 15
78 85 46
78 86 19
78 87 9
78 88 37
78 89 10
78 90 42
78 91 24
78 92 39
78 93 31
78 94 46
78 95 22
78 96 26
78 97 56
78 98 29
78 99 34
79 80 44
79 81 22
79 82 12
79 83 10
79 84 39
79 85 13
79 86 48
79 87 49
79 88 42
79 89 42
79 90 29
79 91 44
79 92 23
79 93 13
79 94 40
79 95 42
79 96 12
79 97 14
79 98 8
79 99 26
80 81 55
80 82 53
